id,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_rate
1078,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:10:49,2,8,106,0,1,5,2,2,2,2,53,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.626,14.534,3,98,W,CTL,ND,0.5
1079,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:11:33,2,8,107,0,1,5,2,2,2,2,53,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.419,5.245,1,96,B,NCTL,D,0.495327103
1080,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:12:09,2,8,108,0,1,5,2,2,1,2,53,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,1.25,1,123,C,NCTL,MD,0.490740741
1081,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:12:35,2,8,109,0,1,5,2,2,1,1,54,55,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.456,6.567,2,119,C,NCTL,D,0.495412844
1082,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:13:00,2,8,110,0,1,5,2,2,2,1,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.974,18.07,4,110,W,NCTL,D,0.5
1083,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:14:03,2,8,111,0,1,5,2,2,1,2,55,56,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.79,7.92,1,121,W,NCTL,ND,0.495495495
1084,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:14:41,2,9,112,0,1,5,3,1,1,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919,8.952,1,111,W,CTL,D,0.5
1085,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:14:57,2,9,113,0,1,5,3,1,1,1,57,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.445,17.745,3,122,C,NCTL,D,0.504424779
1086,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:15:21,2,9,114,0,1,5,3,1,1,2,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766,6.661,2,111,W,CTL,MD,0.5
1087,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:15:38,2,9,115,0,1,5,3,1,2,2,57,58,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,65.286,59.778,14,88,B,NCTL,ND,0.4
1088,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:16:57,2,9,116,0,1,5,3,1,1,1,58,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901,0.814,1,127,C,NCTL,MD,0.4
1089,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:17:17,2,9,117,0,1,5,3,1,1,1,59,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.476,9.265,3,123,W,CTL,ND,0.4
1090,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:19:54,3,1,118,1,1,0,0,2,1,1,60,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.339,16.005,2,116,C,CTL,MD,0.508474576
1091,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:20:26,3,1,119,1,1,0,0,2,2,1,61,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.631,7.575,2,85,W,NCTL,ND,0.512605042
1092,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:21:12,3,1,120,1,1,0,0,2,1,2,61,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,18.464,5,113,BW,NCTL,D,0.508333333
1093,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:21:46,3,1,121,1,1,0,0,2,2,1,62,59,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.427,30.195,8,82,BW,NCTL,ND,0.512396694
1094,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:23:06,3,1,122,1,1,0,0,2,2,1,63,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,49.584,42.203,12,94,BW,NCTL,ND,0.516393443
1095,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:24:36,3,2,123,1,1,1,0,1,2,1,64,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.333,75.495,21,102,W,CTL,D,0.520325203
1096,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:25:39,3,2,124,1,1,1,0,1,1,1,65,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.422,8.137,1,120,W,CTL,ND,0.524193548
1097,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:25:59,3,2,125,1,1,1,0,1,1,1,66,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.221,29.26,7,118,W,NCTL,ND,0.528
1098,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:26:27,3,2,126,1,1,1,0,1,1,1,67,59,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.324,13.071,3,120,BC,NCTL,ND,0.531746032
1099,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:27:31,3,3,127,1,1,2,0,2,1,1,68,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483,1.284,2,120,B,CTL,MD,0.535433071
1100,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:28:02,3,3,128,1,1,2,0,2,1,2,68,60,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.519,11.179,3,109,W,CTL,MD,0.53125
1101,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:28:37,3,3,129,1,1,2,0,2,1,2,68,61,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.52,10.857,3,77,BW,NCTL,MD,0.527131783
1102,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:29:06,3,3,130,1,1,2,0,2,2,2,68,62,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.163,39.441,9,105,C,NCTL,ND,0.2
1103,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:30:08,3,3,131,1,1,2,0,2,1,2,68,63,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.053,12.472,1,122,C,NCTL,MD,0
1104,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:31:57,3,4,132,1,1,2,1,1,1,1,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306,7.352,1,112,W,CTL,D,0.522727273
1105,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:32:15,3,4,133,1,1,2,1,1,2,2,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.322,34.069,8,106,C,NCTL,ND,0.518796992
1106,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:32:49,3,4,134,1,1,2,1,1,1,1,70,64,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.851,9.836,3,120,C,NCTL,ND,0.52238806
1107,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:33:17,3,4,135,1,1,2,1,1,2,2,70,65,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.403,7.091,0,120,W,CTL,ND,0.518518519
1108,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:33:44,3,4,136,1,1,2,1,1,1,1,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373,5.643,1,113,W,NCTL,D,0.522058824
1109,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:34:03,3,4,137,1,1,2,1,1,1,1,72,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,4.352,1,126,W,CTL,ND,0.525547445
1110,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:34:41,3,5,138,1,1,3,1,2,2,2,72,66,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.065,21.269,5,87,BC,NCTL,ND,0.52173913
1111,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:35:24,3,5,139,1,1,3,1,2,1,2,72,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.966,8.141,1,120,W,CTL,ND,0.517985612
1112,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:35:48,3,5,140,1,1,3,1,2,1,2,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395,3.272,1,121,C,NCTL,ND,0.514285714
1113,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:36:08,3,5,141,1,1,3,1,2,1,2,72,69,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.233,0.898,1,119,W,CTL,MD,0
1114,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:37:54,3,6,142,1,1,3,2,1,1,1,73,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.677,48.752,11,123,C,NCTL,D,0.514084507
1115,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:38:38,3,6,143,1,1,3,2,1,1,1,74,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.122,27.144,5,120,C,CTL,ND,0.517482517
1116,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:39:03,3,6,144,1,1,3,2,1,2,1,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067,3.899,1,99,BC,NCTL,ND,0.520833333
1117,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:39:28,3,6,145,1,1,3,2,1,1,1,76,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341,4.77,1,117,W,NCTL,ND,0.524137931
1118,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:40:35,3,7,146,1,1,4,2,2,2,1,77,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.081,10.732,0,117,W,CTL,D,0.52739726
1119,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:41:12,3,7,147,1,1,4,2,2,2,2,77,70,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92.775,95.005,25,88,BW,NCTL,ND,0.523809524
1120,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:42:36,3,7,148,1,1,4,2,2,2,2,77,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.236,17.311,3,94,BC,CTL,D,0.52027027
1121,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:43:35,3,7,149,1,1,4,2,2,1,1,78,71,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.497,15.862,4,104,W,CTL,ND,0.4
1122,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:44:20,3,7,150,1,1,4,2,2,1,2,78,72,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.966,16.914,3,113,BW,NCTL,ND,0.2
1123,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:44:50,3,7,151,1,1,4,2,2,1,2,78,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157,7.426,1,121,C,NCTL,ND,0.2
1124,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:46:30,3,8,152,1,1,4,3,1,1,2,78,74,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.031,20.016,6,121,C,NCTL,ND,0.513157895
1125,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:46:58,3,8,153,1,1,4,3,1,1,2,78,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.451,16.09,4,118,C,NCTL,D,0.509803922
1126,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:47:22,3,8,154,1,1,4,3,1,1,1,79,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.586,41.628,11,119,W,CTL,D,0.512987013
1127,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:47:56,3,8,155,1,1,4,3,1,1,1,80,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,1.274,1,125,C,NCTL,MD,0.516129032
1128,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:48:15,3,8,156,1,1,4,3,1,1,1,81,75,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.181,15.203,5,103,BW,NCTL,ND,0.519230769
1129,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:48:41,3,8,157,1,1,4,3,1,1,2,81,76,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.653,18.484,6,126,C,CTL,ND,0.515923567
1130,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:49:11,3,8,158,1,1,4,3,1,1,1,82,76,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.976,17.845,5,117,BW,NCTL,ND,0.518987342
1131,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:49:36,3,8,159,1,1,4,3,1,1,2,82,77,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.276,37.414,10,103,C,NCTL,D,0.51572327
1132,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:50:23,3,8,160,1,1,4,3,1,1,1,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419,7.123,1,124,C,NCTL,D,0.51875
1133,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:50:41,3,8,161,1,1,4,3,1,1,1,84,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041,3.957,1,121,BW,NCTL,ND,0.52173913
1134,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:51:22,3,9,162,1,1,5,3,2,1,2,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.765,7.339,1,119,C,NCTL,D,0.518518519
1135,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:51:50,3,9,163,1,1,5,3,2,2,1,85,78,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.507,17.641,4,83,BW,NCTL,MD,0.521472393
1136,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:52:40,3,9,164,1,1,5,3,2,2,1,86,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.712,57.338,14,96,W,NCTL,ND,0.524390244
1137,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:54:02,3,9,165,1,1,5,3,2,2,2,86,79,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.352,30.622,9,83,W,NCTL,D,0.4
1138,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:54:55,3,9,166,1,1,5,3,2,2,2,86,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.624,13.3,1,95,W,CTL,D,0.4
1139,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:55:31,3,9,167,1,1,5,3,2,2,1,87,80,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,59.431,13,0,95,BW,CTL,MD,0.4
1140,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:56:20,3,9,168,1,1,5,3,2,1,1,88,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.783,7.923,2,117,W,CTL,MD,0.4
1141,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:57:14,3,9,169,1,1,5,3,2,2,2,88,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24.227,11.274,1,86,W,NCTL,D,0.4
1142,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:57:53,3,9,170,1,1,5,3,2,1,2,88,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905,0.994,1,123,C,CTL,MD,0.4
1143,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:58:12,3,9,171,1,1,5,3,2,2,1,89,82,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.514,43.657,6,103,BC,NCTL,ND,0.4
1144,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:59:11,3,9,172,1,1,5,3,2,2,2,89,83,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.77,20.957,5,96,BW,NCTL,ND,0.2
1145,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:59:58,3,9,173,1,1,5,3,2,1,2,89,84,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.171,26.996,7,120,BC,CTL,D,0.2
1146,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:01:53,3,10,174,1,1,5,4,1,1,1,90,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.939,14.465,5,115,BW,NCTL,ND,0.517241379
1147,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:03:57,3,10,175,1,1,5,4,1,2,1,91,84,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.382,21.091,5,84,W,CTL,ND,0.52
1148,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:05:06,3,10,176,1,1,5,4,1,1,1,92,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.989,19.213,3,122,C,NCTL,ND,0.522727273
1149,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:05:43,3,10,177,1,1,5,4,1,2,2,92,85,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.813,10.5,0,122,BC,CTL,D,0.519774011
1150,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:06:11,3,10,178,1,1,5,4,1,1,2,92,86,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435,5.42,2,106,W,NCTL,D,0.516853933
1151,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:06:32,3,10,179,1,1,5,4,1,1,1,93,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.606,1,123,W,CTL,MD,0.519553073
1152,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:14:03,4,1,180,2,1,0,0,2,1,1,94,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.895,7.447,2,105,W,CTL,MD,0.522222222
1153,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:14:47,4,1,181,2,1,0,0,2,1,2,94,87,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.871,9.619,3,113,W,CTL,MD,0.519337017
1154,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:15:15,4,1,182,2,1,0,0,2,2,2,94,88,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.463,22.028,7,96,BW,NCTL,D,0.516483516
1155,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:16:00,4,1,183,2,1,0,0,2,1,2,94,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,0.576,1,119,W,CTL,MD,0.513661202
1156,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:16:45,4,1,184,2,1,0,0,2,1,1,95,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.896,31.583,6,122,C,NCTL,ND,0.516304348
1157,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:17:23,4,1,185,2,1,0,0,2,1,2,95,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.914,13.719,3,120,W,NCTL,MD,0.513513514
1158,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:18:24,4,2,186,2,1,0,1,1,1,1,96,90,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,8.984,3,125,C,NCTL,ND,0.516129032
1159,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:18:46,4,2,187,2,1,0,1,1,1,1,97,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.787,1.69,1,120,C,NCTL,MD,0.518716578
1160,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:19:01,4,2,188,2,1,0,1,1,2,1,98,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.369,15.366,1,99,BC,NCTL,D,0.521276596
1161,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:19:25,4,2,189,2,1,0,1,1,1,1,99,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996,5.938,1,121,W,CTL,ND,0.523809524
1162,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:20:04,4,3,190,2,1,1,1,2,2,1,100,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.557,68.905,20,91,C,CTL,D,0.526315789
1163,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:21:14,4,3,191,2,1,1,1,2,1,2,100,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.732,13.568,3,99,W,NCTL,MD,0.523560209
1164,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:21:46,4,3,192,2,1,1,1,2,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.078,26.652,7,99,BW,NCTL,ND,0.520833333
1165,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:22:38,4,3,193,2,1,1,1,2,2,1,101,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.545,8.073,4,80,BW,NCTL,ND,0.4
1166,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:23:19,4,3,194,2,1,1,1,2,1,2,101,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.962,9.626,1,121,C,NCTL,D,0.2
1167,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:23:45,4,3,195,2,1,1,1,2,1,1,102,93,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.046,14.399,4,105,W,NCTL,MD,0.4
1168,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:24:22,4,3,196,2,1,1,1,2,1,2,102,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.512,27.605,7,120,BC,CTL,ND,0.4
1169,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:25:19,4,3,197,2,1,1,1,2,2,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.328,85.315,18,80,BW,NCTL,ND,0.4
1170,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:26:48,4,3,198,2,1,1,1,2,2,1,104,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.905,52.419,14,97,B,NCTL,ND,0.6
1171,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:28:09,4,3,199,2,1,1,1,2,2,1,105,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,37.959,28.444,6,86,BW,NCTL,D,0.6
1172,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:36:02,4,4,200,2,1,2,1,1,2,1,106,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.61,4.743,1,96,BW,NCTL,D,0.53
1173,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:36:25,4,4,201,2,1,2,1,1,1,1,107,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.665,6.951,1,119,W,CTL,D,0.532338308
1174,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:36:44,4,4,202,2,1,2,1,1,1,1,108,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,19.585,3,116,BW,NCTL,ND,0.534653465
1175,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:37:11,4,4,203,2,1,2,1,1,2,2,108,95,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.342,4.771,2,107,C,CTL,D,0.532019704
1176,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:37:38,4,4,204,2,1,2,1,1,1,1,109,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,9.445,1,122,C,NCTL,MD,0.534313725
1177,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:38:14,4,5,205,2,1,3,1,2,2,1,110,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.043,1.167,0,122,BC,CTL,MD,0.536585366
1178,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:38:58,4,5,206,2,1,3,1,2,2,1,111,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.123,35.757,8,86,W,CTL,ND,0.538834951
1179,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:39:46,4,5,207,2,1,3,1,2,1,2,111,96,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48.358,46.231,11,116,C,NCTL,ND,0.536231884
